date,value,period,year,category_code,seasonally_adj,data_type,series_id,series_name,category,unit,frequency,data_source,pct_change,rolling_mean_3m,rolling_mean_6m,rolling_mean_12m,pct_change_yoy,rolling_std_3m,rolling_std_12m,month,quarter,day_of_year,month_sin,month_cos,quarter_sin,quarter_cos,is_holiday_season,is_back_to_school,is_summer_season,is_quarter_end,is_year_end,pct_rank_1y,pct_rank_2y,zscore_1y,zscore_2y,trend_3m_vs_12m,momentum_1m,momentum_3m,momentum_6m,acceleration_1m,growth_rate,fetch_timestamp,processing_date
2017-09-01,787.760396039604,M09,2017,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.02352941176470591,790.924092409241,754.5415841584158,791.5996699669968,0.030198817839870884,0.031893340465518595,0.1428814900171563,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.7083333333333334,-0.03052330352589135,0.061120432437872754,-0.0008534333494403213,-0.02352941176470591,0.03749999999999987,0.0641025641025641,-0.06011477761836448,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2017-10-01,835.2158415841584,M10,2017,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542177,809.9062706270628,779.8511551155116,793.6399339933993,0.030198817839871106,0.043187285236250844,0.1428814900171563,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.3291375749348645,0.4318421124910817,0.020495864606781242,0.06024096385542177,0.07317073170731692,0.22222222222222232,0.08377037562012768,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2017-11-01,996.5643564356435,M11,2017,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181812,873.180198019802,827.306600660066,796.0743399339934,0.030198817839871106,0.10928136755298581,0.1428814900171563,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.5399573114048262,1.678876591471553,0.09685761017269041,0.19318181818181812,0.23529411764705865,0.40000000000000013,0.13294085432639635,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2017-12-01,1129.439603960396,M12,2017,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.1333333333333333,987.0732673267325,888.9986798679869,798.8333333333334,0.030198817839870884,0.06658028532479553,0.14288149001715628,12,4,335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.408075860663872,2.5765265051843866,0.23564356435643544,0.1333333333333333,0.433734939759036,0.4874999999999998,-0.05984848484848482,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-01-01,725.7920792079208,M01,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.3573874365101768,950.5986798679868,880.2524752475247,799.9966996699669,0.019611934070519643,0.3020803478399318,0.14443131006299706,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.3333333333333333,0.375,-0.5434503968753902,-0.4758165261046507,0.18825325186985106,-0.3573874365101768,-0.13101255618989815,-0.06742810908184194,-0.4907207698435101,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-02-01,658.0514851485149,M02,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333327,837.7610561056105,855.4706270627062,801.0514851485149,0.01961193407051942,0.2455976455974663,0.14443131006299706,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.08333333333333333,0.08333333333333333,-1.057037781698932,-1.0109525134472908,0.04582673103750584,-0.09333333333333327,-0.3396798903162349,-0.18431045274358437,0.2640541031768435,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-03-01,754.8237623762376,M03,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.1470588235294117,712.8891089108911,849.9811881188119,802.261386138614,0.01961193407051942,0.25231560519634194,0.14443131006299706,3,1,60,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.4166666666666667,0.4583333333333333,-0.35202884090203335,-0.2818853787521654,-0.11140044725059371,0.1470588235294117,-0.3316829339705838,-0.041810471596379295,0.24039215686274495,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-04-01,696.7603960396038,M04,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.0769230769230771,703.2118811881188,826.9052805280527,803.3782178217821,0.01961193407051942,0.13430411840724363,0.14443131006299706,4,2,91,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.16666666666666666,0.20833333333333334,-0.7972525854195978,-0.7473570223957807,-0.12468141955011747,-0.0769230769230771,-0.04000000000000015,-0.16577205394230232,-0.22398190045248878,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-05-01,725.7920792079208,M05,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,725.7920792079207,781.7765676567656,804.5415841584158,0.019611934070519643,0.1120557344532705,0.1444313100629971,5,2,121,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.2916666666666667,0.3125,-0.5924533287566807,-0.5369270707685041,-0.09788121148873921,0.04166666666666674,0.10294117647058809,-0.27170576137820035,0.11858974358974383,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-06-01,774.1782178217821,M06,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,732.2435643564355,722.5663366336634,805.7825082508251,0.01961193407051942,0.07670999690267402,0.14443131006299706,6,2,152,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.5,0.5833333333333334,-0.2384706363130175,-0.17020831786700902,-0.09126401124544925,0.06666666666666665,0.02564102564102555,-0.31454659894418857,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-07-01,793.5326732673268,M07,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,764.5009900990099,733.8564356435644,807.0544554455445,0.01961193407051942,0.020971762320196544,0.14443131006299706,7,3,182,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.6666666666666666,0.7083333333333334,-0.10219458844967513,-0.030361575117040136,-0.05272688238000302,0.025000000000000133,0.13888888888888906,0.09333333333333349,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-08-01,822.5643564356436,M08,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,796.7584158415842,761.2752475247524,808.3729372937295,0.019611934070519643,0.02150665196195864,0.14443131006299706,8,3,213,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.75,0.7916666666666666,0.10719445358702165,0.18570056805774898,-0.014367776203676911,0.03658536585365857,0.13333333333333353,0.25,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-09-01,803.2099009900991,M09,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.02352941176470591,806.4356435643564,769.339603960396,809.6603960396038,0.019611934070519643,0.03189334046551862,0.14443131006299706,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.6666666666666666,-0.048776537054224946,0.020385477576612875,-0.00398284575980385,-0.02352941176470591,0.03750000000000009,0.06410256410256432,-0.06011477761836448,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-10-01,851.5960396039603,M10,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,825.790099009901,795.1455445544556,811.025412541254,0.01961193407051942,0.04318728523625073,0.14443131006299706,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.3059218189875451,0.38799144518157397,0.018204961571282454,0.06024096385542155,0.07317073170731692,0.22222222222222232,0.08377037562012746,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-11-01,1016.1089108910891,M11,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181834,890.3049504950495,843.5316831683168,812.6541254125412,0.01961193407051942,0.10928136755298594,0.1444313100629971,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.5048615472198068,1.6278356481327922,0.09555212070459752,0.19318181818181834,0.23529411764705865,0.3999999999999999,0.1329408543263968,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-12-01,1151.590099009901,M12,2018,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.1333333333333333,1006.4316831683168,906.4336633663366,814.5,0.019611934070519643,0.06658028532479571,0.1444313100629971,12,4,335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.4080758606638724,2.539341195942261,0.2356435643564356,0.1333333333333333,0.433734939759036,0.48750000000000004,-0.05984848484848504,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-01-01,763.3663366336633,M01,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.3371197466095094,977.0217821782177,901.4059405940594,817.6311881188118,0.051770002046245045,0.2904386599572265,0.13975264111622826,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.4166666666666667,0.4583333333333333,-0.39257561371179084,-0.3374742293307511,0.19494192048388997,-0.3371197466095094,-0.10360511189240473,-0.038015242030873475,-0.4704530799428427,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-02-01,692.1188118811882,M02,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333316,869.0250825082508,879.6650165016503,820.4701320132014,0.05177000204624527,0.235278449751051,0.13975264111622823,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.08333333333333333,0.125,-0.9510066249902897,-0.8952402465583585,0.05917942482063218,-0.09333333333333316,-0.3188537129605269,-0.15858399836300385,0.24378641327617623,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-03-01,793.9009900990098,M03,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.14705882352941146,749.7953795379539,878.1135313531354,823.7265676567657,0.051770002046245045,0.24209126796897448,0.13975264111622823,3,1,60,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.5833333333333334,0.625,-0.2230762844491335,-0.1449340684170197,-0.0897520985988373,0.14705882352941146,-0.31060453647388975,-0.011589636631239686,0.24039215686274462,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-04-01,732.8316831683168,M04,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.07692307692307698,739.6171617161717,858.3194719471948,826.7325082508252,0.05177000204624527,0.1343041184072435,0.13975264111622823,4,2,91,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.25,0.2916666666666667,-0.7169933510163593,-0.632516504848938,-0.10537307492476541,-0.07692307692307698,-0.040000000000000036,-0.13946090741670847,-0.22398190045248845,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-05-01,763.3663366336633,M05,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,763.3663366336633,816.1957095709571,829.8636963696368,0.051770002046245045,0.1120557344532704,0.13975264111622823,5,2,121,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.2916666666666667,0.3958333333333333,-0.5164337027263233,-0.4185236935738029,-0.08013046001033206,0.04166666666666674,0.10294117647058809,-0.24873571282411067,0.11858974358974372,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-06-01,814.2574257425742,M06,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,770.151815181518,759.9735973597359,833.2036303630363,0.05177000204624527,0.07670999690267402,0.13975264111622823,6,2,152,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.6666666666666666,0.7083333333333334,-0.1483622313305766,-0.040888832310244365,-0.07567395638212215,0.06666666666666665,0.025641025641025772,-0.29292772971681,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-07-01,834.6138613861386,M07,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,804.0792079207921,771.8481848184819,836.6270627062707,0.051770002046245045,0.02097176232019684,0.13975264111622823,7,3,182,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.75,0.75,-0.01584058422095347,0.09996686564290536,-0.03890365998942804,0.025000000000000133,0.13888888888888906,0.09333333333333349,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-08-01,865.1485148514852,M08,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,838.006600660066,800.6864686468647,840.1757425742575,0.051770002046245045,0.021506651961958927,0.13975264111622823,8,3,213,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.8333333333333334,0.8333333333333334,0.19623825517584506,0.31925655664818536,-0.0025817716511848687,0.03658536585365857,0.13333333333333353,0.24999999999999978,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-09-01,844.7920792079208,M09,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.02352941176470591,848.1848184818482,809.1683168316831,843.6409240924094,0.051770002046245045,0.03189334046551879,0.13975264111622823,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.75,0.009083929603860876,0.1418947887810737,0.005386052596164848,-0.02352941176470591,0.03750000000000009,0.0641025641025641,-0.06011477761836448,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-10-01,895.6831683168316,M10,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,868.5412541254126,836.3102310231023,847.3148514851486,0.051770002046245045,0.043187285236250865,0.13975264111622823,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.37902663946174364,0.5171250229442551,0.025051375652225413,0.06024096385542155,0.07317073170731692,0.2222222222222221,0.08377037562012746,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-11-01,1068.7128712871286,M11,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181812,936.3960396039603,887.2013201320132,851.6985148514851,0.051770002046245045,0.10928136755298587,0.1397526411162282,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.611728483038494,1.7723987797197391,0.09944542966268324,0.19318181818181812,0.23529411764705865,0.3999999999999999,0.13294085432639657,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-12-01,1211.2079207920792,M12,2019,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.13333333333333353,1058.5346534653465,953.3597359735974,856.6666666666666,0.051770002046245045,0.0665802853247957,0.13975264111622823,12,4,335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.4080758606638724,2.642714527396053,0.23564356435643571,0.13333333333333353,0.4337349397590362,0.48750000000000004,-0.059848484848484595,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-01-01,817.7970297029702,M01,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.3248087172612236,1032.572607260726,950.5569306930693,861.2025577557756,0.07130350194552526,0.28336965682955956,0.13695471766041387,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.5,0.5833333333333334,-0.2995248254530372,-0.15412524097737154,0.19898924818747282,-0.3248087172612236,-0.08695724266006366,-0.02014923602543428,-0.45814205059455715,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-02-01,741.4693069306932,M02,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333316,923.4914191419142,929.9437293729371,865.3150990099008,0.07130350194552526,0.22907523133435434,0.13695471766041387,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.16666666666666666,0.20833333333333334,-0.8826773732629917,-0.742648275815972,0.06723137062854807,-0.09333333333333316,-0.30620344635908825,-0.14295719844357968,0.23147538392789047,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-03-01,850.508910891089,M03,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.14705882352941146,803.2584158415842,930.8965346534652,870.0324257425741,0.07130350194552526,0.23594781149563854,0.13695471766041387,3,1,61,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.6666666666666666,0.7083333333333334,-0.14083258900393908,0.026829389461614724,-0.07674887501347798,0.14705882352941146,-0.29780106595167255,0.006767146406638114,0.24039215686274462,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-04-01,785.0851485148514,M04,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.07692307692307687,792.3544554455447,912.4635313531352,874.3868811881188,0.07130350194552526,0.13430411840724338,0.13695471766041387,4,2,92,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.25,0.3333333333333333,-0.6630037867113747,-0.49533616356566434,-0.09381708201192163,-0.07692307692307687,-0.040000000000000036,-0.12347895295366107,-0.22398190045248834,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-05-01,817.7970297029702,M05,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,817.7970297029702,870.6442244224422,878.9227722772276,0.07130350194552526,0.11205573445327023,0.13695471766041387,5,2,122,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.375,0.5208333333333334,-0.4648609406138048,-0.2821225683510228,-0.06954620417432679,0.04166666666666674,0.10294117647058809,-0.2347832128960533,0.11858974358974361,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-06-01,872.3168316831683,M06,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,825.0663366336634,814.1623762376238,883.7610561056105,0.07130350194552526,0.07670999690267383,0.13695471766041387,6,2,153,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.75,0.7916666666666666,-0.08806227973563463,0.10756009965737814,-0.06641469327760582,0.06666666666666665,0.025641025641025772,-0.27979596507863846,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-07-01,894.1247524752475,M07,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,861.4128712871287,826.8836633663367,888.7202970297029,0.07130350194552526,0.02097176232019634,0.13695471766041387,7,3,183,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.75,0.7916666666666666,0.04188126621953108,0.2456151656481306,-0.030726681762351517,0.025000000000000133,0.13888888888888906,0.09333333333333349,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-08-01,926.8366336633663,M08,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,897.7594059405941,857.7782178217822,893.8609735973596,0.07130350194552526,0.021506651961958438,0.13695471766041387,8,3,214,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.8333333333333334,0.8333333333333334,0.2551377586336701,0.4658794028086482,0.00436134081069139,0.03658536585365857,0.13333333333333353,0.24999999999999978,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-09-01,905.0287128712872,M09,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.0235294117647058,908.6633663366337,866.8648514851485,898.8806930693069,0.07130350194552548,0.0318933404655184,0.13695471766041387,9,3,245,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.75,0.7916666666666666,0.047906394958758626,0.2640599029259625,0.010883172085856027,-0.0235294117647058,0.03750000000000009,0.06410256410256432,-0.06011477761836437,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-10-01,959.548514851485,M10,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,930.4712871287129,895.9420792079209,904.2028052805281,0.07130350194552526,0.04318728523625057,0.13695471766041387,10,4,275,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.4273527620739722,0.6492750629849607,0.029051537658119794,0.06024096385542155,0.07317073170731692,0.2222222222222221,0.08377037562012735,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-11-01,1144.9158415841584,M11,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181834,1003.1643564356436,950.4618811881188,910.5530528052805,0.07130350194552548,0.10928136755298586,0.1369547176604139,11,4,306,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.6767770494565213,1.9179024608812796,0.10170884974251784,0.19318181818181834,0.23529411764705888,0.40000000000000013,0.1329408543263968,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-12-01,1297.5712871287128,M12,2020,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,0.1333333333333333,1134.0118811881187,1021.3376237623762,917.7499999999999,0.07130350194552526,0.06658028532479567,0.13695471766041387,12,4,336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.408075860663871,2.691919397904305,0.23564356435643563,0.1333333333333333,0.433734939759036,0.48750000000000004,-0.05984848484848504,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-01-01,944.9257425742574,M01,2021,453,yes,SM,MRTSSM45311USS,"Retail: Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods,Millions of Dollars,Annual (API Limitation),MRTS,-0.2717735418874714,1129.137623762376,1029.8044554455446,928.3440594059406,0.15545264687187865,0.2529416626902294,0.12534019957718806,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.75,0.7916666666666666,0.10722518780978463,0.33318895756877376,0.21629218426294006,-0.2717735418874714,-0.015239221416012416,0.056816445309645136,-0.4051068752208047,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
